path,line,text
docs/spec/Section 1 - Global Rules.md,206,- assets
docs/spec/Section 1 - Global Rules.md,208,- invariants
docs/spec/Section 1 - Global Rules.md,211,# **1.12 Global Invariants**
docs/spec/Section 1 - Global Rules.md,212,The following rules must never change:
docs/spec/Section 1 - Global Rules.md,221,- versioning rules
docs/spec/Section 1 - Global Rules.md,227,These invariants are permanent.
docs/spec/Section 10 - Versioning.md,1,# **SECTION 10 — VERSIONING & METADATA**
docs/spec/Section 10 - Versioning.md,3,**Document ID:** Section 10 — Versioning & Metadata
docs/spec/Section 10 - Versioning.md,4,**Version:** V0.00
docs/spec/Section 10 - Versioning.md,9,"This section defines the **versioning model**, **metadata structure**, and **rules governing updates** across the entire system."
docs/spec/Section 10 - Versioning.md,21,# **10.2 Versioning Model**
docs/spec/Section 10 - Versioning.md,22,The system must use a **multi‑layer versioning model**:
docs/spec/Section 10 - Versioning.md,24,- **Schema Version**
docs/spec/Section 10 - Versioning.md,25,- **Metadata Version**
docs/spec/Section 10 - Versioning.md,26,- **Asset Version**
docs/spec/Section 10 - Versioning.md,27,- **Workflow Version**
docs/spec/Section 10 - Versioning.md,28,- **System Version**
docs/spec/Section 10 - Versioning.md,30,Each version layer must be:
docs/spec/Section 10 - Versioning.md,35,- validated by audit_versions
docs/spec/Section 10 - Versioning.md,39,# **10.3 Schema Version**
docs/spec/Section 10 - Versioning.md,52,- Schema version must increment when structure changes
docs/spec/Section 10 - Versioning.md,53,- Schema version must remain stable across updates
docs/spec/Section 10 - Versioning.md,54,- Scripts must not introduce schema drift
docs/spec/Section 10 - Versioning.md,58,# **10.4 Metadata Version**
docs/spec/Section 10 - Versioning.md,70,- Must reflect the latest refresh
docs/spec/Section 10 - Versioning.md,71,- Must be validated by audit_versions
docs/spec/Section 10 - Versioning.md,75,# **10.5 Asset Version**
docs/spec/Section 10 - Versioning.md,83,- fallback assets
docs/spec/Section 10 - Versioning.md,86,- Increment when assets change
docs/spec/Section 10 - Versioning.md,87,- Must reflect the latest synchronization
docs/spec/Section 10 - Versioning.md,88,- Must be validated by asset workflows
docs/spec/Section 10 - Versioning.md,92,# **10.6 Workflow Version**
docs/spec/Section 10 - Versioning.md,96,- asset workflows
docs/spec/Section 10 - Versioning.md,102,- Must remain consistent across environments
docs/spec/Section 10 - Versioning.md,106,# **10.7 System Version**
docs/spec/Section 10 - Versioning.md,107,Represents the **overall version** of the entire dataset and asset bundle.
docs/spec/Section 10 - Versioning.md,110,- Derived from schema + metadata + assets + workflows
docs/spec/Section 10 - Versioning.md,111,- Must be updated deterministically
docs/spec/Section 10 - Versioning.md,112,- Must be validated by audit_versions
docs/spec/Section 10 - Versioning.md,117,Metadata must be:
docs/spec/Section 10 - Versioning.md,123,- aligned with schema version
docs/spec/Section 10 - Versioning.md,125,Metadata must include:
docs/spec/Section 10 - Versioning.md,135,- asset references
docs/spec/Section 10 - Versioning.md,141,Metadata must:
docs/spec/Section 10 - Versioning.md,145,- include all required fields
docs/spec/Section 10 - Versioning.md,152,# **10.10 Versioning Invariants**
docs/spec/Section 10 - Versioning.md,153,The following must never change:
docs/spec/Section 10 - Versioning.md,155,- schema versioning rules
docs/spec/Section 10 - Versioning.md,156,- metadata versioning rules
docs/spec/Section 10 - Versioning.md,157,- asset versioning rules
docs/spec/Section 10 - Versioning.md,158,- deterministic version derivation
docs/spec/Section 10 - Versioning.md,159,- version validation by audit_versions
docs/spec/Section 10 - Versioning.md,160,- no silent version changes
docs/spec/Section 10 - Versioning.md,162,These invariants are permanent.
docs/spec/Section 10 - Versioning.md,166,# **10.11 End of Section 10 — Versioning & Metadata**
docs/spec/Section 11 - Errors.md,4,**Version:** V0.00
docs/spec/Section 11 - Errors.md,12,- errors never break the UI
docs/spec/Section 11 - Errors.md,13,- errors never corrupt metadata
docs/spec/Section 11 - Errors.md,14,- errors never corrupt assets
docs/spec/Section 11 - Errors.md,24,The system must classify errors into:
docs/spec/Section 11 - Errors.md,27,- **Asset Errors**
docs/spec/Section 11 - Errors.md,30,- **Version Errors**
docs/spec/Section 11 - Errors.md,34,"Each category must have clear, predictable handling rules."
docs/spec/Section 11 - Errors.md,48,- Never crash the UI
docs/spec/Section 11 - Errors.md,52,- Never silently discard metadata
docs/spec/Section 11 - Errors.md,53,- Never introduce schema drift
docs/spec/Section 11 - Errors.md,57,# **11.4 Asset Error Handling**
docs/spec/Section 11 - Errors.md,58,Asset errors include:
docs/spec/Section 11 - Errors.md,67,- Always use fallback assets
docs/spec/Section 11 - Errors.md,68,- Never break layout
docs/spec/Section 11 - Errors.md,69,- Log missing assets
docs/spec/Section 11 - Errors.md,70,- Flag missing assets for synchronization
docs/spec/Section 11 - Errors.md,71,- Never delete assets automatically
docs/spec/Section 11 - Errors.md,84,- Never corrupt local metadata
docs/spec/Section 11 - Errors.md,85,- Never corrupt local assets
docs/spec/Section 11 - Errors.md,95,- missing required fields
docs/spec/Section 11 - Errors.md,101,- Never attempt to auto‑correct schema
docs/spec/Section 11 - Errors.md,108,# **11.7 Version Error Handling**
docs/spec/Section 11 - Errors.md,109,Version errors include:
docs/spec/Section 11 - Errors.md,111,- mismatched schema versions
docs/spec/Section 11 - Errors.md,112,- outdated metadata versions
docs/spec/Section 11 - Errors.md,113,- outdated asset versions
docs/spec/Section 11 - Errors.md,114,- missing version files
docs/spec/Section 11 - Errors.md,117,- Never proceed with updates when versions conflict
docs/spec/Section 11 - Errors.md,118,- Log the version mismatch
docs/spec/Section 11 - Errors.md,120,- Prevent silent version changes
docs/spec/Section 11 - Errors.md,128,- failed asset sync
docs/spec/Section 11 - Errors.md,133,- Never leave partial updates
docs/spec/Section 11 - Errors.md,134,- Never corrupt local data
docs/spec/Section 11 - Errors.md,151,- Never show broken UI elements
docs/spec/Section 11 - Errors.md,152,- Never show raw error messages
docs/spec/Section 11 - Errors.md,158,Diagnostics must include:
docs/spec/Section 11 - Errors.md,161,- version summaries
docs/spec/Section 11 - Errors.md,163,- asset completeness reports
docs/spec/Section 11 - Errors.md,166,Diagnostics must be:
docs/spec/Section 11 - Errors.md,175,# **11.11 Error Handling Invariants**
docs/spec/Section 11 - Errors.md,176,The following must never change:
docs/spec/Section 11 - Errors.md,178,- errors must never break the UI
docs/spec/Section 11 - Errors.md,179,- errors must never corrupt data
docs/spec/Section 11 - Errors.md,180,- errors must always be logged
docs/spec/Section 11 - Errors.md,181,- fallbacks must always exist
docs/spec/Section 11 - Errors.md,182,- workflows must never introduce partial updates
docs/spec/Section 11 - Errors.md,183,- schema must never be auto‑corrected
docs/spec/Section 11 - Errors.md,185,These invariants are permanent.
docs/spec/Section 12 - Future-Phase.md,5,- must not break existing invariants
docs/spec/Section 12 - Future-Phase.md,6,- must not introduce schema drift
docs/spec/Section 12 - Future-Phase.md,7,- must not alter authoritative metadata rules
docs/spec/Section 12 - Future-Phase.md,8,- must integrate cleanly with the existing architecture
docs/spec/Section 12 - Future-Phase.md,9,- must remain optional until activated
docs/spec/Section 12 - Future-Phase.md,42,- Watchlist
docs/spec/Section 12 - Future-Phase.md,48,### **Invariants:**
docs/spec/Section 12 - Future-Phase.md,49,- Profiles must not modify global metadata
docs/spec/Section 12 - Future-Phase.md,50,- Profiles must not introduce schema drift
docs/spec/Section 12 - Future-Phase.md,51,- Profiles must remain optional
docs/spec/Section 12 - Future-Phase.md,73,### **Invariants:**
docs/spec/Section 12 - Future-Phase.md,81,Future‑phase sync expands beyond Trakt to include:
docs/spec/Section 12 - Future-Phase.md,95,### **Invariants:**
docs/spec/Section 12 - Future-Phase.md,96,- Local data must remain consistent
docs/spec/Section 12 - Future-Phase.md,107,- High‑contrast asset variants
docs/spec/Section 12 - Future-Phase.md,110,### **Invariants:**
docs/spec/Section 12 - Future-Phase.md,111,- DPAD navigation must remain deterministic
docs/spec/Section 12 - Future-Phase.md,112,- Focus visibility must remain consistent
docs/spec/Section 12 - Future-Phase.md,113,- Layout stability must remain guaranteed
docs/spec/Section 12 - Future-Phase.md,122,- Local asset bundles
docs/spec/Section 12 - Future-Phase.md,129,- Asset snapshot
docs/spec/Section 12 - Future-Phase.md,130,- Version manifest
docs/spec/Section 12 - Future-Phase.md,133,### **Invariants:**
docs/spec/Section 12 - Future-Phase.md,134,- Offline mode must not alter schema
docs/spec/Section 12 - Future-Phase.md,135,- Offline mode must not modify authoritative metadata
docs/spec/Section 12 - Future-Phase.md,136,- Offline mode must remain optional
docs/spec/Section 12 - Future-Phase.md,150,### **Invariants:**
docs/spec/Section 12 - Future-Phase.md,151,- AI must not modify authoritative metadata
docs/spec/Section 12 - Future-Phase.md,152,- AI must not override schema
docs/spec/Section 12 - Future-Phase.md,153,- AI must not introduce nondeterministic behavior
docs/spec/Section 12 - Future-Phase.md,173,### **Invariants:**
docs/spec/Section 12 - Future-Phase.md,174,- EPG must not conflict with movie/show metadata
docs/spec/Section 12 - Future-Phase.md,175,- EPG assets must follow Section 7 rules
docs/spec/Section 12 - Future-Phase.md,176,- EPG metadata must follow schema rules
docs/spec/Section 12 - Future-Phase.md,195,### **Invariants:**
docs/spec/Section 12 - Future-Phase.md,196,- Device differences must not alter schema
docs/spec/Section 12 - Future-Phase.md,197,- Device differences must not alter metadata
docs/spec/Section 12 - Future-Phase.md,198,- Device differences must not alter asset structure
docs/spec/Section 12 - Future-Phase.md,202,# **12.11 Future‑Phase Invariants**
docs/spec/Section 12 - Future-Phase.md,203,The following must never change:
docs/spec/Section 12 - Future-Phase.md,205,- Future‑phase features must remain optional
docs/spec/Section 12 - Future-Phase.md,206,- Future‑phase features must not break existing invariants
docs/spec/Section 12 - Future-Phase.md,207,- Future‑phase features must not introduce schema drift
docs/spec/Section 12 - Future-Phase.md,208,- Future‑phase features must not override authoritative metadata
docs/spec/Section 12 - Future-Phase.md,209,- Future‑phase features must not compromise determinism
docs/spec/Section 12 - Future-Phase.md,210,- Future‑phase features must integrate cleanly with existing architecture
docs/spec/Section 12 - Future-Phase.md,212,These invariants ensure long‑term stability.
docs/spec/Section 13 - Invariants.md,1,# **SECTION 13 — INVARIANTS (MUST NEVER CHANGE)**
